img1_path,img2_path,label,score,threshold,margin_from_threshold,error_type
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/060/a04-039.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/060/a04-031.png,genuine,0.9564457535743713,0.8423718214035034,0.11407393217086792,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/209/d07-082.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/456/k07-152.png,impostor,0.7518441677093506,0.8423718214035034,-0.09052765369415283,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/000/a01-063u.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/000/a01-020u.png,genuine,0.991138219833374,0.8423718214035034,0.1487663984298706,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/552/m06-076.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/552/m06-106.png,genuine,0.9810901880264282,0.8423718214035034,0.1387183666229248,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/337/g06-011f.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/337/g06-042f.png,genuine,0.9565428495407104,0.8423718214035034,0.11417102813720703,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/341/g06-031j.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/341/g06-047j.png,genuine,0.9974760413169861,0.8423718214035034,0.15510421991348267,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/114/b04-202.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/456/k07-176.png,impostor,0.7016422748565674,0.8423718214035034,-0.14072954654693604,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/329/g04-101.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/423/k02-062.png,impostor,0.04376837611198425,0.8423718214035034,-0.7986034452915192,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/217/g01-000.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/217/f01-139.png,genuine,0.866275429725647,0.8423718214035034,0.023903608322143555,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/152/c03-021c.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/452/k04-149.png,impostor,0.20570680499076843,0.8423718214035034,-0.636665016412735,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/109/b04-066.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/542/m03-114.png,impostor,0.7538382411003113,0.8423718214035034,-0.08853358030319214,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/552/m06-076.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/552/m06-067.png,genuine,0.9565925598144531,0.8423718214035034,0.11422073841094971,
/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/241/e04-095.png,/home/lorenzo/Documenti/GitHub/HandVerify/datasets/processed-handwritten/iam_processed/413/j04-103.png,impostor,0.5631915926933289,0.8423718214035034,-0.27918022871017456,
